episode,step,x,z,evaded
8,105,640.3004,167.2072,True
8,105,519.7932,230.8957,False
8,106,523.1978,311.4913,False
8,107,575.2174,359.6844,True
8,107,525.0112,373.6042,False
8,108,569.2204,415.2863,True
8,108,513.1519,445.6188,True
8,108,466.1817,426.4331,False
8,109,513.9984,477.8712,True
8,109,467.6207,494.34,True
8,109,421.4672,473.2545,False
8,110,427.9851,540.3087,False
8,111,433.6749,607.0874,False
8,112,438.2981,661.3489,True
8,112,395.6228,659.8716,True
8,112,490.7379,649.1389,True
8,112,367.5093,634.4106,True
8,112,499.2885,586.0018,True
8,113,429.1411,549.0233,False
8,114,438.2854,613.2947,True
8,114,387.5132,619.7241,True
8,114,501.4052,548.6719,True
8,114,491.8046,607.7875,True
8,114,374.4013,559.6969,False
8,115,377.3397,623.6708,True
8,115,363.7866,477.8823,False
8,116,353.1294,409.5922,False
8,117,342.473,341.3077,False
8,118,332.1396,275.0923,False
8,119,322.1287,210.9447,False
8,120,309.2105,128.1673,False
8,121,298.2314,57.81533,False
8,122,287.8977,-8.400861,False
8,123,276.5952,-80.82434,False
8,124,264.324,-159.4563,False
8,125,253.3448,-229.8089,False
8,126,243.0111,-296.0247,False
8,127,232.3548,-364.3089,False
8,128,221.0517,-436.7372,False
8,129,163.8922,-472.4342,False
8,130,105.7205,-509.7593,False
8,131,45.788,-548.2144,False
8,132,-19.43023,-590.0609,False
8,133,-77.59523,-627.3813,True
8,133,-67.06708,-572.7535,False
8,134,-139.8699,-607.235,True
8,134,-97.46072,-640.4135,True
8,134,-157.3693,-555.1325,False
8,135,-211.9595,-586.8535,False
8,136,-268.4819,-618.7947,True
8,136,-228.3909,-660.0576,True
8,136,-282.989,-580.0836,False
8,137,-336.3385,-624.6078,True
8,137,-349.5754,-567.6299,False
8,138,-404.74,-606.2236,True
8,138,-409.4893,-551.1561,True
8,138,-363.69,-633.2114,True
8,138,-371.5354,-518.0718,False
8,139,-434.6783,-540.0827,True
8,139,-446.7274,-500.4397,True
8,139,-438.6866,-448.1707,False
8,140,-485.4644,-494.9182,True
8,140,-506.3222,-445.8609,True
8,140,-483.9241,-390.9216,False
8,141,-540.8093,-392.1477,False
8,142,-601.5472,-392.6027,True
8,142,-588.8154,-427.4737,True
8,142,-593.441,-330.4012,False
8,143,-647.3237,-368.5326,True
8,143,-670.0842,-329.2669,True
8,143,-637.4078,-273.2529,True
8,143,-569.5729,-271.1992,False
8,144,-606.1009,-207.1924,False
8,145,-638.6498,-148.609,True
8,145,-656.3185,-206.5322,True
8,145,-654.2186,-237.0945,True
8,145,-580.532,-150.8593,False
8,146,-508.6277,-182.6268,False
8,147,-446.9487,-208.8389,False
